_id,scode,housenumber,pavilion,street_d_name,street_s_name,district_name,post_index,change_doc_date,change_doc_state,x,y
265,1018,1,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05259150,49.84189582
266,1018,10,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05375925,49.84181248
267,1018,11,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05399152,49.84203988
268,1018,12,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05401318,49.84170954
269,1018,13,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05412031,49.84200858
270,1018,14,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05428545,49.84166494
271,1018,15,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05433183,49.84188090
272,1018,16а,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05452469,49.84153267
273,1018,16в,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,2016-06-03T00:00:00,256,24.05484979,49.84136875
274,1018,16г,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,2016-06-03T00:00:00,256,24.05469249,49.84141562
275,1018,16о,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05498632,49.84126727
276,1018,17,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05447188,49.84183282
277,1018,19,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05472764,49.84176838
278,1018,2,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05287030,49.84179628
279,1018,20,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05437509,49.84127491
280,1018,21,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05483736,49.84170877
281,1018,23,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05501498,49.84152532
282,1018,25,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05512763,49.84144187
283,1018,2а,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05306922,49.84179254
284,1018,3,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05277008,49.84194279
285,1018,4,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05320837,49.84190592
286,1018,5,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05288460,49.84198774
287,1018,5а,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05297090,49.84228742
288,1018,5б,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05352249,49.84248652
289,1018,5в,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05348902,49.84238478
290,1018,6,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05334669,49.84190494
291,1018,7,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05346352,49.84207892
292,1018,9,"","Крип'якевича І., акад.",Академіка І.Крип'якевича,Личаківський район,,,,24.05364093,49.84204065
293,1019,10,"","Кучера Р., акад.",Академіка Р.Кучера,Шевченківський район,79007,,,24.01932737,49.84418828
294,1019,10а,"","Кучера Р., акад.",Академіка Р.Кучера,Шевченківський район,,,,24.01910327,49.84426400
295,1019,12,"","Кучера Р., акад.",Академіка Р.Кучера,Шевченківський район,79007,,,24.01887727,49.84423131
296,1019,13,"","Кучера Р., акад.",Академіка Р.Кучера,Шевченківський район,79007,,,24.01779386,49.84374655
297,1019,15,"","Кучера Р., акад.",Академіка Р.Кучера,Шевченківський район,79007,,,24.01755656,49.84371860
298,1019,16,"","Кучера Р., акад.",Академіка Р.Кучера,Шевченківський район,79007,,,24.01870072,49.84398384
299,1019,17,"","Кучера Р., акад.",Академіка Р.Кучера,Шевченківський район,79007,,,24.01725741,49.84368355
300,1019,18,"","Кучера Р., акад.",Академіка Р.Кучера,Шевченківський район,79007,,,24.01845257,49.84395345
301,1019,19,"","Кучера Р., акад.",Академіка Р.Кучера,Шевченківський район,79007,,,24.01711789,49.84366712
302,1019,20,"","Кучера Р., акад.",Академіка Р.Кучера,Шевченківський район,79007,,,24.01780630,49.84386623
303,1019,22,"","Кучера Р., акад.",Академіка Р.Кучера,Шевченківський район,79007,,,24.01758463,49.84384096
304,1019,24,"","Кучера Р., акад.",Академіка Р.Кучера,Шевченківський район,79007,,,24.01725457,49.84380121
305,1019,26,"","Кучера Р., акад.",Академіка Р.Кучера,Шевченківський район,79007,,,24.01717406,49.84379178
306,1019,4,"","Кучера Р., акад.",Академіка Р.Кучера,Шевченківський район,79007,,,24.01981729,49.84411083
307,1019,5,"","Кучера Р., акад.",Академіка Р.Кучера,Шевченківський район,79007,,,24.01975397,49.84398820
308,1019,5а,"","Кучера Р., акад.",Академіка Р.Кучера,Шевченківський район,,2016-05-25T00:00:00,256,24.01890312,49.84368517
309,1019,6,"","Кучера Р., акад.",Академіка Р.Кучера,Шевченківський район,79007,,,24.01972190,49.84409945
310,1019,8,"","Кучера Р., акад.",Академіка Р.Кучера,Шевченківський район,79007,,,24.01946125,49.84406864
