SName;Building;BuildingPart;Gender;CntAgeCat1;CntAgeCat2;CntAgeCat3;CntAgeCat4;CntAgeCat5;CntAgeCat6;CntAgeCatNull;CntAgeAll
вул.Ковельська;63;;male;0;0;0;0;0;0;0;0
вул.Ковельська;64;;male;0;1;0;2;2;1;0;6
вул.Ковельська;64а;;male;0;1;0;0;1;1;0;3
вул.Ковельська;64в;;male;0;0;0;0;1;1;0;2
вул.Ковельська;64ц;;male;0;0;1;1;1;0;0;3
вул.Ковельська;67;;male;0;1;0;2;1;2;0;6
вул.Ковельська;67а;;male;0;2;0;1;2;0;0;5
вул.Ковельська;69;;male;0;0;0;0;1;0;0;1
вул.Ковельська;7;;male;1;0;0;2;1;2;0;6
вул.Ковельська;71;;male;0;0;0;0;1;1;0;2
вул.Ковельська;78;;male;0;1;0;0;1;2;0;4
вул.Ковельська;78а;;male;0;0;0;0;0;0;0;0
вул.Ковельська;80;;male;1;0;0;2;1;0;0;4
вул.Ковельська;82;;male;0;0;0;0;0;0;0;0
вул.Ковельська;84;;male;0;0;1;1;0;0;0;2
вул.Ковельська;86;;male;0;2;0;2;3;0;0;7
вул.Ковельська;88;;male;0;1;0;0;1;0;0;2
вул.Ковельська;9;;male;0;1;1;3;1;2;0;8
вул.Ковельська;90;;male;0;0;0;0;1;0;0;1
вул.Ковельська;92;;male;0;0;0;0;1;0;0;1
вул.Ковельська;94;;male;0;0;0;1;1;0;0;2
вул.Ковельська;96;;male;0;0;0;0;1;1;0;2
вул.Коверка А.;2;;male;2;0;0;2;0;0;0;4
вул.Коверка А.;4;;male;0;0;0;1;1;0;0;2
вул.Коверка А.;4а;;male;0;2;0;2;0;1;0;5
вул.Ковжуна П.;1;;male;1;2;3;2;2;3;0;13
вул.Ковжуна П.;2;;male;2;1;0;0;2;2;0;7
вул.Ковжуна П.;3;;male;0;2;2;4;2;3;0;13
вул.Ковжуна П.;4;;male;0;0;1;1;3;4;0;9
вул.Ковжуна П.;5;;male;1;0;0;1;0;0;0;2
вул.Ковжуна П.;6;;male;2;0;0;3;3;1;0;9
вул.Ковжуна П.;7;;male;1;2;0;0;3;0;0;6
вул.Ковжуна П.;9;;male;1;1;0;1;3;1;0;7
вул.Козацька;11;;male;0;0;0;2;0;1;0;3
вул.Козацька;11а;;male;0;0;0;0;1;0;0;1
вул.Козацька;13;;male;0;0;0;0;0;0;0;0
вул.Козацька;14;;male;1;0;0;2;1;3;0;7
вул.Козацька;14а;;male;0;1;0;0;0;0;0;1
вул.Козацька;15;;male;0;0;0;0;1;0;0;1
вул.Козацька;15а;;male;0;0;0;0;1;0;0;1
вул.Козацька;16;;male;0;0;0;0;0;0;0;0
вул.Козацька;16а;;male;0;1;0;0;1;1;0;3
вул.Козацька;17;;male;0;0;0;1;0;1;0;2
вул.Козацька;18;;male;0;0;2;0;1;0;0;3
вул.Козацька;19;;male;0;0;0;1;0;1;0;2
вул.Козацька;20;;male;1;0;0;0;0;0;0;1
вул.Козацька;20а;;male;0;0;2;0;1;1;0;4
вул.Козацька;21;;male;0;1;0;1;0;1;0;3
вул.Козацька;22;;male;1;2;1;1;2;1;0;8
вул.Козацька;23;;male;0;0;0;0;1;1;0;2
вул.Козацька;24;;male;1;3;0;3;2;1;0;10
вул.Козацька;24а;;male;0;0;0;1;0;0;0;1
вул.Козацька;25;;male;0;1;0;0;1;1;0;3
вул.Козацька;25а;;male;0;0;0;0;0;0;0;0
вул.Козацька;25б;;male;0;0;0;0;1;0;0;1
вул.Козацька;26а;;male;0;0;0;0;1;0;0;1
вул.Козацька;28;;male;0;2;0;1;0;1;0;4
вул.Козацька;28а;;male;0;2;0;0;0;1;0;3
вул.Козацька;28б;;male;0;0;0;0;0;2;0;2
вул.Козацька;29;;male;0;0;0;0;0;0;0;0
вул.Козацька;3;;male;0;0;0;0;0;0;0;0
вул.Козацька;30;;male;0;0;1;1;2;1;0;5
вул.Козацька;30а;;male;0;1;0;0;0;1;0;2
вул.Козацька;30б;;male;0;1;0;1;0;1;0;3
вул.Козацька;31;;male;0;0;0;2;1;1;0;4
вул.Козацька;32;;male;0;0;0;1;0;0;0;1
вул.Козацька;33а;;male;0;2;0;1;0;0;0;3
вул.Козацька;34;;male;0;0;0;2;1;1;0;4
вул.Козацька;36;;male;0;0;0;0;1;0;0;1
вул.Козацька;36а;;male;0;0;0;1;1;0;0;2
вул.Козацька;37;;male;0;0;0;1;0;1;0;2
вул.Козацька;37а;;male;0;0;0;0;0;0;0;0
вул.Козацька;37б;;male;1;0;0;0;0;0;0;1
вул.Козацька;38;;male;0;0;0;0;0;0;0;0
вул.Козацька;4;;male;0;0;0;2;0;1;0;3
вул.Козацька;40;;male;0;2;0;0;1;1;0;4
вул.Козацька;5;;male;0;0;1;0;1;0;0;2
вул.Козацька;5а;;male;0;0;0;0;0;0;0;0
вул.Козацька;6;;male;0;0;0;0;1;0;0;1
вул.Козацька;7;;male;1;0;0;1;1;1;0;4
вул.Козацька;8;;male;0;0;0;1;1;0;0;2
вул.Козацька;9а;;male;0;0;0;0;0;1;0;1
вул.Козельницька;2;;male;0;0;11;1;0;0;0;12
вул.Козельницька;9;;male;0;0;0;0;1;1;0;2
вул.Козика М.;8;;male;0;0;0;1;2;0;0;3
вул.Козланюка П.;10;;male;0;1;0;1;4;2;0;8
вул.Козланюка П.;11;;male;0;0;1;0;1;2;0;4
вул.Козланюка П.;11а;;male;0;1;0;3;0;0;0;4
вул.Козланюка П.;11б;;male;1;1;1;3;3;2;0;11
вул.Козланюка П.;12;;male;2;1;1;1;1;1;0;7
вул.Козланюка П.;14;;male;0;1;0;0;2;2;0;5
вул.Козланюка П.;16;;male;0;2;0;2;0;0;0;4
вул.Козланюка П.;18;;male;0;1;0;1;0;2;0;4
вул.Козланюка П.;18а;;male;0;0;2;1;1;1;0;5
вул.Козланюка П.;2;;male;0;0;0;2;1;1;0;4
вул.Козланюка П.;20;;male;0;0;0;0;0;0;0;0
вул.Козланюка П.;22;;male;0;0;0;1;0;0;0;1
вул.Козланюка П.;23;;male;0;0;0;0;0;1;0;1
вул.Козланюка П.;24;;male;1;0;4;1;0;2;0;8
вул.Козланюка П.;3;;male;1;2;0;4;2;1;0;10
вул.Козланюка П.;4;;male;0;0;0;2;2;0;0;4
вул.Козланюка П.;5;;male;0;0;0;0;3;0;0;3
вул.Козланюка П.;6;;male;0;0;0;0;1;1;0;2
вул.Козланюка П.;7;;male;0;0;0;1;2;0;0;3
вул.Козланюка П.;8;;male;0;1;0;1;1;2;0;5
вул.Козланюка П.;9;;male;1;1;0;0;1;2;0;5
вул.Козловського О.;10;;male;1;0;0;1;0;1;0;3
вул.Козловського О.;11;;male;0;0;0;0;0;0;0;0
вул.Козловського О.;13;;male;0;0;0;2;0;1;0;3
вул.Козловського О.;14;;male;0;1;1;0;0;0;0;2
вул.Козловського О.;15;;male;0;1;1;0;1;1;0;4
вул.Козловського О.;15а;;male;0;0;0;0;0;0;0;0
вул.Козловського О.;17;;male;0;0;0;1;2;0;0;3
вул.Козловського О.;17.;;male;0;1;0;0;1;0;0;2
вул.Козловського О.;17а;;male;0;1;0;0;0;0;0;1
вул.Козловського О.;2;;male;0;0;0;0;0;0;0;0
вул.Козловського О.;3;;male;0;2;0;0;0;0;0;2
вул.Козловського О.;3а;;male;0;0;0;0;1;0;0;1
вул.Козловського О.;5;;male;0;0;0;1;1;0;0;2
вул.Козловського О.;6;;male;0;0;1;2;2;1;0;6
вул.Козловського О.;7;;male;0;0;0;0;1;1;0;2
вул.Козловського О.;8;;male;0;1;0;0;3;0;0;4
вул.Козловського О.;8а;;male;0;0;0;1;0;0;0;1
вул.Козловського О.;9;;male;0;0;0;0;0;0;0;0
вул.Козловського О.;9.;;male;0;0;0;2;0;0;0;2
вул.Кокорудза І.;10;;male;0;0;1;6;4;4;0;15
вул.Кокорудза І.;12;;male;0;1;0;1;1;2;0;5
вул.Кокорудза І.;12/14;;male;0;0;0;0;1;0;0;1
вул.Кокорудза І.;13;;male;0;4;2;0;3;1;0;10
вул.Кокорудза І.;14;;male;0;0;1;2;0;1;0;4
вул.Кокорудза І.;16;;male;2;2;0;1;5;0;0;10
вул.Кокорудза І.;3;;male;0;3;2;2;5;0;0;12
вул.Кокорудза І.;5;;male;1;0;1;2;1;1;0;6
вул.Кокорудза І.;6;;male;1;0;0;0;0;0;0;1
вул.Кокорудза І.;7;;male;0;2;1;2;5;2;0;12
вул.Кокорудза І.;8;;male;0;2;0;1;2;3;0;8
вул.Колесси Ф., акад.;11;;male;0;2;2;1;2;0;0;7
вул.Колесси Ф., акад.;12;;male;0;0;1;2;0;3;0;6
вул.Колесси Ф., акад.;13;;male;0;0;0;2;0;1;0;3
вул.Колесси Ф., акад.;14;;male;0;1;0;2;2;0;0;5
вул.Колесси Ф., акад.;15;;male;1;0;1;0;0;1;0;3
вул.Колесси Ф., акад.;17;;male;2;6;7;11;31;26;0;83
вул.Колесси Ф., акад.;28;;male;3;1;0;3;2;0;0;9
вул.Колесси Ф., акад.;3;;male;1;2;0;2;3;1;0;9
вул.Колесси Ф., акад.;30;;male;0;2;0;1;0;0;0;3
вул.Колесси Ф., акад.;5;;male;0;1;0;2;2;2;0;7
вул.Колесси Ф., акад.;6;;male;0;0;0;2;2;2;0;6
вул.Колесси Ф., акад.;6а;;male;0;2;1;3;3;4;0;13
вул.Колесси Ф., акад.;7;;male;0;1;0;1;2;0;0;4
вул.Колесси Ф., акад.;8;;male;1;8;3;9;9;6;0;36
вул.Колесси Ф., акад.;9;;male;1;4;0;1;4;4;0;14
вул.Колійна;13;;male;0;0;0;0;1;0;0;1
вул.Колійна;15;;male;0;0;0;1;0;0;0;1
вул.Колійна;2;;male;0;0;0;1;0;1;0;2
вул.Колійна;21;;male;0;3;1;2;2;1;0;9
вул.Колійна;4;;male;0;0;0;0;1;0;0;1
вул.Колійна;5;;male;1;3;0;2;0;2;0;8
вул.Колійна;6;;male;0;0;0;0;0;1;0;1
вул.Колійна;7;;male;0;0;0;0;0;0;0;0
вул.Колійна;7а;;male;0;0;0;0;0;1;0;1
вул.Колійна;9;;male;0;2;0;1;0;1;0;4
вул.Колісна;10;;male;2;4;1;1;2;0;0;10
вул.Колісна;42;;male;1;0;0;1;1;0;0;3
вул.Колісна;44;;male;0;0;0;1;1;0;0;2
вул.Колодзінського М.;1;;male;0;0;1;0;1;0;0;2
вул.Колодзінського М.;16;;male;0;0;0;0;0;0;0;0
вул.Колодзінського М.;18;;male;1;0;4;1;2;1;0;9
вул.Колодзінського М.;3;;male;0;1;0;0;0;1;0;2
вул.Колодзінського М.;4;;male;0;1;0;0;1;0;0;2
вул.Колодзінського М.;8;;male;0;0;0;0;1;0;0;1
вул.Колодійська;11;;male;0;0;1;1;2;1;0;5
вул.Колодійська;12;;male;0;1;0;0;1;1;0;3
вул.Колодійська;13;;male;0;1;1;0;0;1;0;3
вул.Колодійська;14;;male;0;0;0;1;0;0;0;1
вул.Колодійська;15;;male;0;0;0;0;1;0;0;1
вул.Колодійська;16;;male;0;0;0;2;1;1;0;4
вул.Колодійська;17;;male;2;0;0;0;0;1;0;3
вул.Колодійська;18;;male;0;1;0;0;1;1;0;3
вул.Колодійська;3;;male;0;0;0;0;0;1;0;1
вул.Колодійська;3а;;male;0;0;0;0;0;1;0;1
вул.Колодійська;8а;;male;0;0;0;1;0;0;0;1
вул.Колодійська;9;;male;0;0;0;2;0;1;0;3
вул.Колодязна;1;;male;1;1;0;0;0;0;0;2
вул.Колодязна;10;;male;0;0;0;1;1;0;0;2
вул.Колодязна;12;;male;0;0;0;0;1;0;0;1
вул.Колодязна;12а;;male;0;0;0;1;0;0;0;1
вул.Колодязна;12б;;male;0;0;0;0;1;0;0;1
вул.Колодязна;14;;male;1;0;0;2;0;1;0;4
вул.Колодязна;16;;male;0;0;0;1;0;0;0;1
вул.Колодязна;18;;male;1;6;0;0;1;1;0;9
вул.Колодязна;20/0;;male;0;0;0;0;0;0;0;0
вул.Колодязна;20/3;;male;0;0;0;2;1;0;0;3
вул.Колодязна;22;;male;0;0;0;0;1;0;0;1
вул.Колодязна;3;;male;0;0;0;1;0;0;0;1
вул.Колодязна;3а;;male;0;0;0;0;1;0;0;1
вул.Колодязна;4;;male;0;0;1;0;1;0;0;2
вул.Колодязна;4а;;male;0;0;0;0;0;0;0;0
вул.Колодязна;5;;male;0;0;0;0;0;0;0;0
вул.Колодязна;6;;male;0;0;0;0;0;0;0;0
вул.Колодязна;7;;male;0;0;0;0;1;0;0;1
вул.Колодязна;7а;;male;0;0;0;0;1;1;0;2
вул.Колодязна;8;;male;0;0;0;1;1;1;0;3
вул.Колодязна;9;;male;0;0;0;0;2;0;0;2
вул.Коломийська;1;;male;9;28;13;40;49;24;0;163
вул.Коломийська;10;;male;11;17;12;51;32;46;0;169
вул.Коломийська;12;;male;8;23;10;41;35;35;0;152
вул.Коломийська;13;;male;6;12;7;37;34;23;0;119
вул.Коломийська;13а;;male;0;9;0;7;5;5;0;26
вул.Коломийська;14;;male;6;20;8;33;34;28;0;129
вул.Коломийська;15;;male;7;8;3;29;31;26;0;104
вул.Коломийська;15а;;male;0;4;3;7;8;5;0;27
вул.Коломийська;16;;male;5;14;10;21;50;23;0;123
вул.Коломийська;16а;;male;2;4;1;3;2;6;0;18
вул.Коломийська;17;;male;0;0;0;2;0;0;0;2
вул.Коломийська;18;;male;6;18;13;24;42;25;0;128
вул.Коломийська;19;;male;9;29;13;56;58;34;0;199
вул.Коломийська;19а;;male;3;5;5;7;7;6;0;33
вул.Коломийська;23;;male;13;31;3;59;24;55;0;185
вул.Коломийська;3;;male;9;12;4;29;23;19;0;96
вул.Коломийська;4;;male;18;28;21;76;58;43;0;244
вул.Коломийська;5;;male;4;13;8;33;19;25;0;102
вул.Коломийська;6;;male;8;23;3;51;27;41;0;153
вул.Коломийська;7;;male;5;13;3;47;35;35;0;138
вул.Коломийська;8;;male;4;10;3;35;25;44;0;121
вул.Коломийська;9;;male;13;24;15;55;56;24;0;187
вул.Коломийська;9а;;male;7;11;7;15;16;15;0;71
вул.Коломийська;9б;;male;0;6;0;11;8;6;0;31
вул.Колоскова;11;;male;0;1;0;0;0;2;0;3
вул.Колоскова;11.;;male;2;1;0;1;1;0;0;5
вул.Колоскова;2;;male;1;1;0;1;0;0;0;3
вул.Колоскова;2а;;male;0;0;0;0;1;0;0;1
вул.Колоскова;3;;male;0;0;0;0;1;0;0;1
вул.Колоскова;4;;male;0;0;0;0;0;2;0;2
вул.Колоскова;5;;male;0;0;1;0;1;0;0;2
вул.Колоскова;7;;male;0;1;0;1;1;0;0;3
вул.Колоскова;9;;male;1;2;0;1;0;0;0;4
вул.Колоскова;9.;;male;2;0;0;2;0;1;0;5
вул.Колумба Х.;11;;male;0;0;2;0;3;0;0;5
вул.Колумба Х.;11а;;male;0;0;0;0;3;1;0;4
вул.Колумба Х.;12;;male;0;0;0;1;0;0;0;1
вул.Колумба Х.;14;;male;0;0;0;2;0;0;0;2
вул.Колумба Х.;4;;male;0;0;0;1;0;1;0;2
вул.Колумба Х.;5а;;male;0;0;0;0;1;0;0;1
вул.Колумба Х.;7;;male;0;0;0;0;0;0;0;0
вул.Колумба Х.;8;;male;0;0;0;0;0;0;0;0
вул.Колумба Х.;9;;male;0;1;0;1;0;1;0;3
вул.Кольберга О.;3;;male;1;2;2;3;3;4;0;15
вул.Кольберга О.;3а;;male;0;0;0;1;4;4;0;9
вул.Кольберга О.;4;;male;0;0;0;1;1;3;0;5
вул.Кольберга О.;6;;male;0;0;0;1;0;1;0;2
вул.Кольберга О.;8;;male;0;0;1;1;1;2;0;5
вул.Комарова В.;1;;male;2;2;0;2;1;0;0;7
вул.Комарова В.;14а;;male;3;0;1;7;13;4;0;28
вул.Комарова В.;16;;male;1;2;0;4;1;3;0;11
вул.Комарова В.;2;;male;4;5;2;16;12;10;0;49
вул.Комарова В.;20;;male;4;3;1;13;22;12;0;55
вул.Комарова В.;21;;male;0;0;0;1;0;2;0;3
вул.Комарова В.;22;;male;1;3;4;12;9;6;0;35
вул.Комарова В.;22а;;male;3;8;0;8;15;10;0;44
вул.Комарова В.;24;;male;5;6;1;15;14;6;0;47
вул.Комарова В.;3;;male;1;0;0;0;2;1;0;4
вул.Комарова В.;35а;;male;0;0;0;0;1;0;0;1
вул.Комарова В.;37;;male;1;0;0;2;1;2;0;6
вул.Комарова В.;45;;male;0;0;0;1;1;0;0;2
вул.Комарова В.;5;;male;1;0;1;2;4;5;0;13
вул.Кондратюка Ю.;1;;male;0;0;0;1;1;1;0;3
вул.Кондратюка Ю.;11;;male;0;1;0;0;1;1;0;3
вул.Кондратюка Ю.;13;;male;0;0;0;1;0;0;0;1
вул.Кондратюка Ю.;2а;;male;0;1;0;1;0;1;0;3
вул.Кондратюка Ю.;3;;male;0;0;0;0;1;0;0;1
вул.Кондратюка Ю.;4;;male;0;0;0;1;0;0;0;1
вул.Кондратюка Ю.;4а;;male;0;1;0;0;0;1;0;2
вул.Кондратюка Ю.;5;;male;0;0;0;1;1;0;0;2
вул.Кондратюка Ю.;6;;male;0;0;0;0;0;0;0;0
вул.Кондратюка Ю.;7;;male;0;0;0;0;0;1;0;1
вул.Кондратюка Ю.;8;;male;0;0;0;1;1;0;0;2
вул.Кондратюка Ю.;9;;male;0;0;0;0;0;2;0;2
вул.Кондукторська;10;;male;0;0;0;0;0;1;0;1
вул.Кондукторська;11;;male;1;1;1;0;1;1;0;5
вул.Кондукторська;12;;male;0;2;1;1;0;0;0;4
вул.Кондукторська;14;;male;0;0;0;1;1;0;0;2
вул.Кондукторська;16;;male;1;0;0;0;1;1;0;3
вул.Кондукторська;19;;male;0;0;0;0;1;1;0;2
вул.Кондукторська;2;;male;0;1;1;1;2;1;0;6
вул.Кондукторська;20а;;male;2;0;0;1;1;1;0;5
вул.Кондукторська;21;;male;0;0;0;2;2;1;0;5
вул.Кондукторська;22;;male;0;1;0;0;0;1;0;2
вул.Кондукторська;23;;male;0;1;0;1;2;1;0;5
вул.Кондукторська;25;;male;0;0;0;0;1;0;0;1
вул.Кондукторська;28;;male;0;0;0;2;3;0;0;5
вул.Кондукторська;29;;male;0;0;1;0;1;0;0;2
вул.Кондукторська;3;;male;0;1;1;2;3;1;0;8
вул.Кондукторська;30;;male;0;0;0;0;0;2;0;2
вул.Кондукторська;30а;;male;0;2;0;0;1;0;0;3
вул.Кондукторська;31;;male;0;0;0;2;0;1;0;3
вул.Кондукторська;33;;male;0;1;0;0;1;0;0;2
вул.Кондукторська;34;;male;2;8;1;14;15;6;0;46
вул.Кондукторська;37;;male;3;0;1;2;6;2;0;14
вул.Кондукторська;37б;;male;0;0;0;0;0;1;0;1
вул.Кондукторська;39;;male;1;0;0;0;0;0;0;1
вул.Кондукторська;4;;male;1;2;0;4;5;4;0;16
вул.Кондукторська;41;;male;0;0;0;1;2;2;0;5
вул.Кондукторська;42;;male;0;1;0;1;0;0;0;2
вул.Кондукторська;43;;male;1;0;0;1;2;0;0;4
вул.Кондукторська;44;;male;0;0;0;0;0;0;0;0
вул.Кондукторська;45;;male;0;1;1;0;1;0;0;3
вул.Кондукторська;46;;male;0;1;1;1;0;1;0;4
вул.Кондукторська;48;;male;1;1;1;0;1;2;0;6
вул.Кондукторська;49;;male;0;0;0;0;1;0;0;1
вул.Кондукторська;5;;male;0;0;0;0;1;3;0;4
вул.Кондукторська;51;;male;0;1;0;0;0;1;0;2
вул.Кондукторська;52;;male;0;1;0;0;1;1;0;3
вул.Кондукторська;53;;male;0;1;1;0;1;0;0;3
вул.Кондукторська;54;;male;1;1;1;1;1;1;0;6
вул.Кондукторська;55;;male;2;0;0;1;1;0;0;4
вул.Кондукторська;56;;male;0;0;0;4;0;2;0;6
вул.Кондукторська;57;;male;0;1;0;0;1;0;0;2
вул.Кондукторська;58;;male;0;0;0;0;2;1;0;3
вул.Кондукторська;5а;;male;3;1;1;1;1;1;0;8
вул.Кондукторська;6;;male;0;0;0;0;2;0;0;2
вул.Кондукторська;60;;male;0;0;0;0;0;1;0;1
вул.Кондукторська;61;;male;0;0;0;1;1;0;0;2
вул.Кондукторська;62;;male;0;0;1;0;0;0;0;1
вул.Кондукторська;63;;male;0;0;2;0;2;1;0;5
вул.Кондукторська;64;;male;0;0;0;1;0;0;0;1
вул.Кондукторська;65;;male;0;0;0;1;1;0;0;2
вул.Кондукторська;66;;male;0;3;0;1;1;0;0;5
вул.Кондукторська;68;;male;0;0;0;1;1;0;0;2
вул.Кондукторська;7;;male;0;0;2;2;3;0;0;7
вул.Кондукторська;8;;male;1;1;0;2;2;0;0;6
вул.Кондукторська;9;;male;0;0;0;1;1;0;0;2
вул.Кониського О.;1;;male;0;1;0;2;1;2;0;6
вул.Кониського О.;10;;male;2;6;0;8;7;8;0;31
вул.Кониського О.;11;;male;0;3;1;3;4;3;0;14
вул.Кониського О.;11а;;male;1;0;0;5;1;4;0;11
вул.Кониського О.;3;;male;0;1;0;0;0;0;1;2
вул.Кониського О.;4а;;male;0;1;1;1;4;4;0;11
вул.Кониського О.;5;;male;2;2;1;3;2;2;0;12
вул.Кониського О.;6;;male;1;2;2;2;6;3;0;16
вул.Кониського О.;7;;male;1;1;0;3;1;2;0;8
вул.Кониського О.;9;;male;2;1;0;1;3;3;0;10
вул.Кониського О.;9а;;male;0;2;0;3;3;1;0;9
вул.Коновальця Є ;10;;male;1;0;0;5;0;5;0;11
вул.Коновальця Є ;101;;male;3;7;2;6;22;14;0;54
вул.Коновальця Є ;105;;male;2;3;1;7;9;17;0;39
вул.Коновальця Є ;106;;male;0;2;0;2;1;0;0;5
вул.Коновальця Є ;108;;male;1;0;1;0;1;0;0;3
вул.Коновальця Є ;111;;male;0;0;0;1;1;0;0;2
вул.Коновальця Є ;112;;male;1;0;0;0;1;1;0;3
вул.Коновальця Є ;112а;;male;0;2;1;4;1;1;0;9
вул.Коновальця Є ;11б;;male;0;3;0;2;5;3;0;13
вул.Коновальця Є ;120;;male;1;0;1;0;1;0;0;3
вул.Коновальця Є ;14;;male;0;1;1;3;2;0;0;7
вул.Коновальця Є ;15;;male;0;1;1;3;1;4;0;10
вул.Коновальця Є ;16;;male;0;0;0;0;1;0;0;1
вул.Коновальця Є ;17;;male;1;2;2;3;7;5;0;20
вул.Коновальця Є ;18;;male;0;0;0;2;1;2;0;5
вул.Коновальця Є ;19;;male;0;0;1;3;4;4;0;12
вул.Коновальця Є ;21;;male;0;0;0;0;2;0;0;2
вул.Коновальця Є ;23;;male;0;1;0;4;7;5;0;17
вул.Коновальця Є ;25;;male;1;0;0;0;3;3;0;7
вул.Коновальця Є ;25а;;male;1;2;1;6;3;1;0;14
вул.Коновальця Є ;27;;male;0;4;0;1;2;0;0;7
вул.Коновальця Є ;28;;male;0;3;0;0;1;2;0;6
вул.Коновальця Є ;29;;male;1;2;1;3;3;1;0;11
вул.Коновальця Є ;3;;male;0;2;1;1;1;2;0;7
вул.Коновальця Є ;30;;male;1;1;0;1;1;0;0;4
вул.Коновальця Є ;31;;male;1;0;1;2;1;4;0;9
вул.Коновальця Є ;32;;male;0;1;2;3;4;2;0;12
вул.Коновальця Є ;34;;male;3;2;1;1;3;2;0;12
вул.Коновальця Є ;35;;male;0;0;0;2;2;2;0;6
вул.Коновальця Є ;36;;male;1;1;0;1;2;4;0;9
вул.Коновальця Є ;37;;male;0;0;0;3;4;3;0;10
вул.Коновальця Є ;4;;male;0;0;0;2;3;1;0;6
вул.Коновальця Є ;40;;male;1;0;0;2;7;1;0;11
вул.Коновальця Є ;41;;male;0;1;0;2;0;3;0;6
вул.Коновальця Є ;41а;;male;0;1;0;2;0;1;0;4
вул.Коновальця Є ;42;;male;0;1;1;3;1;1;0;7
вул.Коновальця Є ;43;;male;1;1;5;3;5;5;0;20
вул.Коновальця Є ;44;;male;0;1;1;0;4;1;0;7
вул.Коновальця Є ;44а;;male;0;3;0;1;1;0;0;5
вул.Коновальця Є ;45;;male;0;0;0;1;5;0;0;6
вул.Коновальця Є ;46;;male;3;0;1;2;1;1;0;8
вул.Коновальця Є ;50;;male;4;1;1;8;7;5;0;26
вул.Коновальця Є ;51;;male;1;2;0;3;0;3;0;9
вул.Коновальця Є ;52;;male;0;1;0;2;3;4;0;10
вул.Коновальця Є ;53;;male;0;0;0;3;1;3;0;7
вул.Коновальця Є ;54;;male;0;1;0;2;1;2;0;6
вул.Коновальця Є ;54а;;male;0;0;0;1;2;0;0;3
вул.Коновальця Є ;54б;;male;0;0;0;1;0;0;0;1
вул.Коновальця Є ;57;;male;0;1;0;0;0;1;0;2
вул.Коновальця Є ;58;;male;0;3;0;3;14;6;0;26
вул.Коновальця Є ;60;;male;0;0;0;1;2;4;0;7
вул.Коновальця Є ;60а;;male;1;1;0;2;4;0;0;8
вул.Коновальця Є ;61;;male;0;2;0;0;1;1;0;4
вул.Коновальця Є ;62;;male;0;1;0;1;0;2;0;4
вул.Коновальця Є ;63;;male;0;0;0;1;0;1;0;2
вул.Коновальця Є ;64;;male;0;0;0;0;2;1;0;3
вул.Коновальця Є ;65;;male;1;2;0;0;1;3;0;7
вул.Коновальця Є ;67;;male;0;0;0;0;2;1;0;3
вул.Коновальця Є ;68;;male;0;1;0;1;1;0;0;3
вул.Коновальця Є ;69;;male;0;1;3;2;4;0;0;10
вул.Коновальця Є ;7;;male;0;2;1;5;3;1;0;12
вул.Коновальця Є ;70;;male;0;0;0;0;1;0;0;1
вул.Коновальця Є ;71;;male;0;2;0;0;1;1;0;4
вул.Коновальця Є ;72;;male;0;0;1;1;1;0;0;3
вул.Коновальця Є ;73;;male;0;1;0;0;3;1;0;5
вул.Коновальця Є ;74;;male;0;0;0;2;2;1;0;5
вул.Коновальця Є ;75;;male;2;0;0;1;1;0;0;4
вул.Коновальця Є ;77;;male;0;1;0;1;2;2;0;6
вул.Коновальця Є ;8;;male;1;0;1;1;3;2;0;8
вул.Коновальця Є ;80;;male;0;2;0;0;0;0;0;2
вул.Коновальця Є ;81;;male;0;2;1;0;1;1;0;5
вул.Коновальця Є ;84;;male;2;0;0;1;0;0;0;3
вул.Коновальця Є ;85;;male;2;2;0;6;0;2;0;12
вул.Коновальця Є ;85а;;male;4;6;0;6;4;6;0;26
вул.Коновальця Є ;85б;;male;3;5;3;5;7;7;0;30
вул.Коновальця Є ;85в;;male;5;5;0;10;9;4;0;33
вул.Коновальця Є ;87;;male;0;0;1;1;3;1;0;6
вул.Коновальця Є ;89;;male;0;0;0;1;0;2;0;3
вул.Коновальця Є ;90;;male;0;0;0;0;1;2;0;3
вул.Коновальця Є ;91;;male;0;0;2;0;2;0;0;4
вул.Коновальця Є ;92;;male;0;2;1;1;1;1;0;6
вул.Коновальця Є ;93;;male;0;0;0;4;1;1;0;6
вул.Коновальця Є ;93а;;male;0;0;0;1;0;1;0;2
вул.Коновальця Є ;94;;male;0;0;0;1;1;0;0;2
вул.Коновальця Є ;95;;male;1;0;0;3;1;2;0;7
вул.Коновальця Є ;95а;;male;0;0;0;0;1;1;0;2
вул.Коновальця Є ;96;;male;0;1;0;0;0;0;0;1
вул.Коновальця Є ;97;;male;5;9;2;13;25;23;0;77
вул.Коновальця Є ;98;;male;0;0;0;0;0;1;0;1
вул.Коновальця Є ;99;;male;0;0;1;1;2;1;0;5
вул.Коновальця Є ;99а;;male;2;12;5;13;25;21;0;78
вул.Конопницької М.;10;;male;0;0;0;4;3;1;0;8
вул.Конопницької М.;12;;male;0;2;2;3;0;3;0;10
вул.Конопницької М.;14;;male;0;2;1;0;3;3;0;9
вул.Конопницької М.;15;;male;1;0;0;4;4;1;0;10
вул.Конопницької М.;4;;male;0;2;3;1;5;4;0;15
вул.Конопницької М.;6;;male;2;0;1;3;2;3;0;11
вул.Конопницької М.;8;;male;0;1;3;3;2;2;0;11
