lat,long,number_of_people
49.86413821,23.95999383,10
49.86415814,23.95988174,4
49.86241628,23.96493528,3
49.86421111,23.95955086,6
49.86445435,23.95952692,6
49.86461206,23.95918370,5
49.86332657,23.96456218,2
49.86442846,23.95912287,12
49.86479280,23.95878901,2
49.86454943,23.95854663,10
49.86302087,23.96388953,8
49.86507028,23.95836643,9
49.86312382,23.96350910,4
49.86506980,23.95815288,3
49.86526350,23.95811090,3
49.86321578,23.96312999,3
49.86607510,23.95655874,8
49.86344823,23.96276817,3
49.86665127,23.95556925,10
49.84335063,24.01458132,20
49.86365382,23.96240808,1
49.86682349,23.95521197,5
49.86359840,23.96216764,3
49.86383608,23.96183650,6
49.86721671,23.95383411,4
49.86393858,23.96161190,5
49.86750105,23.95313727,2
49.86400607,23.96139704,8
49.86409579,23.96106708,6
49.86420805,23.96087823,5
49.86430776,23.96062450,4
49.86438436,23.96048999,2
49.87132111,23.93924226,159
49.87037417,23.96014237,593
49.84434079,24.01459030,21
49.87075542,23.95954328,507
49.87083946,23.95810438,187
49.87008738,23.95866509,1
49.86550544,23.95913129,3
49.86574362,23.95905181,9
49.84606823,24.00597213,11
49.86545994,23.95885566,2
49.86857022,23.95529564,462
49.86606709,23.95836556,6
49.87074225,23.95725244,406
49.86698605,23.95595444,126
49.87001838,23.95680915,222
49.87064521,23.95600025,431
49.87049976,23.95725676,337
49.86975865,23.95591904,293
49.84624754,24.00576581,14
49.87143361,23.95530495,719
49.87052289,23.95378429,175
49.87036926,23.95329089,149
49.86907444,23.95060784,620
49.84394397,24.01343655,11
49.86793420,23.95363632,366
49.87118589,23.95171818,748
49.86948908,23.95217095,232
49.86933328,23.95156182,817
49.87094686,23.95166470,344
49.84627321,24.00557302,19
49.87121642,23.94876626,310
49.87155698,23.94951465,400
49.86985185,23.94872443,307
49.87055548,23.94716330,559
49.87098334,23.94623620,113
49.87132491,23.94557324,358
49.87156486,23.94454960,197
49.84633605,24.00542962,29
49.87166074,23.94523815,739
49.87144746,23.94679863,207
49.87158396,23.95281806,376
49.87182953,23.95097719,350
49.84401514,24.01198247,15
49.84284144,24.01812385,33
49.87211407,23.94959055,401
49.87196499,23.94716619,143
49.87231381,23.94734913,207
49.87259238,23.94546595,320
49.87264720,23.94456106,196
49.84662136,24.00456342,24
49.87225611,23.94287693,203
49.87221839,23.94334032,218
49.87170128,23.94352343,101
49.87182924,23.94241294,262
49.84453613,24.01248894,8
49.84664591,24.00427109,16
49.84425081,24.01193489,14
49.84446558,24.01173425,23
49.84667613,24.00322786,14
49.84441283,24.01150810,14
49.84470757,24.01087440,45
49.84676355,24.00314744,10
49.84478261,24.01065485,16
49.84688607,24.00287589,48
49.84490100,24.01031253,41
49.84690672,24.00240509,5
49.84496131,24.01013694,13
49.84723195,24.00234116,24
49.84516381,24.00976568,250
49.84731423,24.00214284,18
49.84579003,24.00802075,1
49.84589401,24.00789955,3
49.84635280,24.00793158,261
49.84759302,24.00131323,27
49.84599026,24.00695885,12
49.84671829,24.00712629,37
49.84628787,24.00644031,15
49.84755827,24.00020303,11
49.84648641,24.00577816,35
49.84781644,24.00012085,21
49.84810843,23.99951869,32
49.84661709,24.00546883,3
49.84785337,23.99917089,7
49.84285365,24.01757384,14
49.84720884,24.00457785,101
49.84816182,23.99924834,31
49.84710644,24.00386568,45
49.84728104,24.00334091,44
49.84441098,24.01084000,36
49.84899976,23.99620271,2
49.84739087,24.00280476,67
49.84754152,24.00218353,14
49.83730950,24.01128658,26
49.83785347,24.01060795,56
49.83763201,24.01015687,22
49.83772177,24.01032415,8
49.83770677,24.00992581,33
49.83779500,24.01012351,13
49.83778430,24.00969003,45
49.83802711,24.00984845,15
49.83773752,24.00929612,34
49.83799019,24.00953243,27
49.83764228,24.00907293,36
49.83790064,24.00930904,11
49.83756638,24.00888455,32
49.83783565,24.00914536,14
49.83750502,24.00871977,15
49.83778128,24.00900981,16
49.83732696,24.00828308,39
49.83725001,24.00808028,44
49.83753762,24.00841477,34
49.83717148,24.00785654,32
49.83734162,24.01109671,26
49.83742102,24.00813439,18
49.83715568,24.00780488,40
49.83724122,24.00760666,16
49.83706328,24.00750512,20
49.83718795,24.00743855,16
49.83683844,24.00758327,34
49.83710482,24.00715379,29
49.83681719,24.00712901,25
49.83708614,24.00708678,24
49.83689198,24.00691111,18
49.83703084,24.00689712,26
49.83683013,24.00670733,26
49.83696962,24.00670388,28
49.83675325,24.00645797,3
49.83689572,24.00644728,37
49.83740012,24.01085693,18
49.83747041,24.01107211,15
49.83747351,24.01063797,43
49.83756127,24.01079889,5
49.83757458,24.01033312,32
49.86460120,24.02547782,7
49.86453117,24.02446226,5
49.86428944,24.02419986,5
49.86460711,24.02416127,11
49.86439959,24.02401090,6
49.86427231,24.02399137,1
49.86433607,24.02381480,6
49.86424577,24.02385290,2
49.86456827,24.02327961,6
49.86390691,24.02320202,6
49.86424818,24.02326862,8
49.86414497,24.02339665,2
49.86424309,24.02255570,6
49.86409128,24.02225626,8
49.86393331,24.02281338,2
49.86385337,24.02246147,20
49.86408592,24.02211397,7
49.86390008,24.02228532,4
49.86395661,24.02195989,6
49.86383991,24.02139120,4
49.86382632,24.02209351,12
49.86380860,24.02105022,4
49.86372726,24.02166572,9
49.86361841,24.02118189,2
49.86461957,24.02510662,13
49.86437097,24.02484149,3
49.86457068,24.02464207,3
49.86441144,24.02456149,5
49.84267489,23.95961572,248
49.84246409,23.97727042,2
49.84243597,23.97457248,8
49.84219637,23.97614069,368
49.84216147,23.97589673,18
49.84239163,23.97399344,2
49.84221984,23.97532402,11
49.84220292,23.97496003,10
49.84220441,23.97452562,6
49.84190498,23.97206013,1
49.84179879,23.97186611,143
49.84149180,23.97060719,238
49.84225999,23.96980679,279
49.84146366,23.97023074,204
49.84226131,23.96866488,188
49.84111011,23.96968563,208
49.84213208,23.96633927,188
49.83997188,23.96985748,62
49.84240845,23.96466327,232
49.83969440,23.97058204,154
49.84267254,23.96451603,197
49.83922602,23.97018024,183
49.83911715,23.96998076,25
49.84284379,23.96321594,215
49.84090936,23.96692042,107
49.84135839,23.96901163,237
49.84293238,23.96430420,152
49.84145315,23.96594955,264
49.84257579,23.96335652,188
49.84156722,23.96397544,88
49.84263867,23.96205061,197
49.84354426,23.96123023,360
49.84274392,23.96126515,200
49.84360451,23.96065738,283
49.84348630,23.95933741,510
49.84457562,23.95972432,216
49.84298883,23.95898573,330
49.84245510,23.97856932,9
49.84252405,24.06468140,4
49.84210276,24.06550222,1
49.84205798,24.06558569,3
49.84197467,24.06575774,3
49.84194168,24.06581881,2
49.84177486,24.06589400,2
49.84248223,24.06476827,5
49.84236603,24.06498147,6
49.84232493,24.06506217,2
49.84221482,24.06528703,6
49.83446061,24.05211176,9
49.83483907,24.05069693,3
49.83658020,24.05124290,350
49.85298498,24.03389937,6
49.85299398,24.03408132,4
49.86949170,24.04892712,5
49.86904155,24.04951457,5
49.86941316,24.04937423,5
49.86922317,24.04729873,3
49.86945249,24.04753704,4
49.86918409,24.04749702,3
49.86933112,24.04782745,1
49.86932567,24.04809016,7
49.81997044,23.99551044,7
49.81991645,23.99577931,1
49.81983791,23.99604692,8
49.82018506,23.99480510,1
49.82011358,23.99503776,3
49.82010563,23.99606122,3
49.82004948,23.99532903,10
49.82002801,23.99633630,4
49.84323227,24.02070502,54
49.84400806,24.02061612,17
49.84448060,24.02024820,14
49.84441712,24.02046622,43
49.84460006,24.02020255,17
49.84463798,24.02038459,19
49.84481544,24.02012042,48
49.84481087,24.02032267,45
49.84495531,24.02027112,24
49.84343024,24.02063229,21
49.84348371,24.02081072,19
49.84358248,24.02057858,24
49.84366059,24.02074550,28
49.84375379,24.02051958,13
49.84383596,24.02067819,33
49.84395994,24.02043721,21
49.84263406,24.02114154,16
49.84207547,24.02095489,11
49.84211415,24.02113063,21
49.84225551,24.02095771,24
49.84227910,24.02113431,11
49.84257121,24.02096570,26
49.84243275,24.02113244,17
49.84481131,24.02327666,26
49.84468123,24.02231927,41
49.84468016,24.02200158,44
49.84439233,24.02166824,18
49.84492819,24.02192731,25
49.84468841,24.02148336,20
49.84481381,24.02210211,104
49.84472901,24.02129350,50
49.84481515,24.02150723,11
49.84472545,24.02092063,28
49.84489522,24.02128532,17
49.84498416,24.02087756,1
49.84504674,24.02106199,18
49.84524358,24.02076874,25
49.84530112,24.02064619,39
49.84537415,24.02030566,2
49.84457855,24.02367304,17
49.84481033,24.02354686,12
49.86611630,24.02662978,6
49.86607463,24.02689030,2
49.86589407,24.02742376,11
49.86600112,24.02742045,4
49.86583184,24.02758695,13
49.86601152,24.02767942,10
49.86586440,24.02788014,3
49.86596845,24.02794985,2
49.86547871,24.02864527,216
49.86596392,24.02808487,6
49.86583198,24.02833818,7
49.86584919,24.02857985,6
49.86593646,24.02860913,3
49.82139227,24.00420373,9
49.82107256,24.00413846,4
49.82135060,24.00387694,6
49.82117732,24.00373812,6
49.82113699,24.00371168,9
49.82142808,24.00345044,8
49.82119876,24.00351307,1
49.82125151,24.00330547,3
49.82131712,24.00305220,1
49.82080456,24.00490962,19
49.82095037,24.00474262,9
49.82099539,24.00454986,8
49.82092908,24.00420545,3
49.83710215,24.03426687,7
49.84219051,24.00247341,13
49.84227681,24.00221783,30
49.84175788,24.00225014,15
49.84200479,24.00247940,5
49.84207566,24.00223032,1
49.84099431,24.01938034,19
49.84118173,24.01974443,19
49.86749016,24.01309078,9
49.86775761,24.01285040,9
49.86743698,24.01330911,80
49.86796604,24.01267328,55
49.80947431,23.98074770,1
49.81112784,23.96408546,6
49.81041022,23.96431741,5
49.81087993,23.96549207,1
49.81084284,23.96535627,1
49.81046184,23.96384861,2
49.81012557,23.96379212,6
49.80949915,23.98034444,2
49.80990797,23.96404291,11
49.80966520,23.96354180,5
49.80943281,23.96361504,1
49.80903471,23.96350456,10
49.80877851,23.96355984,2
49.80834374,23.96401267,8
49.80949614,23.97999819,7
49.80960643,23.97974008,3
49.80963174,23.97940596,4
49.80965978,23.97928153,2
49.80991537,23.97898398,11
49.80970691,23.97855075,7
49.80983375,23.97797201,4
49.81007805,23.97649214,2
49.81016350,23.97596080,4
49.81051664,23.97039452,13
49.80947385,23.98136471,3
49.80949530,23.98115301,8
49.81060513,23.96341015,1
49.81070729,23.96347797,4
49.81099013,23.96396690,8
49.81074819,23.96704544,9
49.85837388,24.05605736,4
49.85819038,24.05573361,18
49.85824582,24.05561171,20
49.85858871,24.05620456,2
49.85829686,24.05517946,12
49.85821550,24.05738087,3
49.85840727,24.05577110,4
49.85848478,24.05556166,13
49.85839939,24.05697102,16
49.85808819,24.05683762,4
49.85830832,24.05661539,15
49.85811797,24.05654017,1
49.85844961,24.05746668,4
49.85815299,24.05626472,3
49.88192065,24.03893415,240
49.88108109,24.03547929,183
49.88042444,24.03807036,198
49.88163899,24.03494454,152
49.88109937,24.03833347,133
49.88138100,24.03701235,162
49.88117110,24.03608171,138
49.88023898,24.03995230,227
49.87944468,24.03940725,162
49.87986412,24.03776884,255
49.87995022,24.03863308,242
49.88048368,24.03659890,236
49.84655423,24.00050439,7
49.84679286,24.00034454,3
49.84667942,24.00029233,7
49.84651728,24.00022983,8
49.84622922,24.00011863,11
49.84615214,24.00009011,7
49.84594158,24.00002145,7
49.84585327,23.99999350,6
49.84630313,24.00229040,311
49.85435374,24.06269756,7
49.85457018,24.06282332,2
49.85478794,24.06295515,14
49.86070117,24.00729510,4
49.86112717,24.00584802,2
49.86112947,24.00555337,4
49.86131256,24.00479133,17
49.86080002,24.00649295,9
49.86081880,24.00637541,3
49.86093179,24.00715438,20
49.86088233,24.00601049,3
49.86145235,24.00397244,6
49.86090932,24.00571633,9
49.86158162,24.00372525,5
49.86103516,24.00535647,8
49.86168745,24.00329935,8
49.86158611,24.00293140,3
49.86108884,24.00450256,2
49.86115541,24.00426479,6
49.86123402,24.00391695,4
49.86128436,24.00356066,8
49.86122152,24.00329887,3
49.86040472,24.00765760,4
49.85341494,23.98841316,13
49.85237023,23.98988313,5
49.85277569,23.98899124,2
49.85257798,23.98962690,4
49.85291471,23.98886675,8
49.85291458,23.98937042,6
49.85303379,23.98874840,5
49.85342812,23.98895022,4
49.85323754,23.98866601,20
49.82630384,23.97519915,224
49.82707768,23.97371495,126
49.82709618,23.97436483,207
49.82391555,23.97511600,123
49.82437437,23.97442825,371
49.82495789,23.97384750,256
49.82591890,23.97349246,80
49.82587640,23.97662523,248
49.82640873,23.97349640,296
49.83517945,24.07585506,7
49.83512047,24.07609599,8
49.83471899,24.07704634,1
49.83453806,24.07780199,16
49.83433230,24.07854769,4
49.83424882,24.07883241,4
49.83411759,24.07940944,3
49.83407660,24.07967287,5
49.83401808,24.08005257,5
49.83395358,24.08099739,6
49.83376590,24.08053687,1
49.83287939,24.08139848,60
49.83261901,24.08170828,13
49.83258386,24.07983049,7
49.83527954,24.07524715,22
49.83295332,24.07984166,7
49.83280862,24.07976607,12
49.83320624,24.07806134,53
49.83323073,24.07772093,4
49.83310712,24.07756583,2
49.83302489,24.07753000,1
49.83281449,24.07748538,4
49.83268655,24.07753701,2
49.83522188,24.07549910,19
49.83519963,24.07562423,6
49.84067062,24.06417629,23
49.81237523,24.00988803,12
49.81192941,24.01243566,9
49.81230376,24.00945384,6
49.81200090,24.01194381,1
49.81233933,24.00903566,4
49.80993539,24.01229047,2
49.81232755,24.01098820,4
49.81251677,24.01055105,3
49.81264369,24.00994633,2
49.81181073,24.01179302,3
49.81021190,24.01244725,5
49.81100193,24.01292035,5
49.81242681,24.01338599,3
49.87774338,23.94874310,2
49.87784671,23.94955748,3
49.87806406,23.95021090,19
49.87780841,23.94982797,4
49.87788880,23.95084668,11
49.87777833,23.95000201,2
49.87767839,23.95086662,6
49.87763086,23.95015992,6
49.87748375,23.95092982,6
49.87754140,23.95036706,6
49.87742770,23.95118083,3
49.87798461,23.94871563,1
49.87719010,23.95085225,7
49.87711819,23.95109168,5
49.87714211,23.95169557,5
49.87701430,23.95130280,3
49.87702408,23.95203537,8
49.87695112,23.95220467,3
49.87681893,23.95164216,6
49.87677037,23.95229156,3
49.87833785,23.94929532,3
49.87647989,23.95129259,9
49.87654180,23.95258731,5
49.87637665,23.95166661,6
49.87640947,23.95275277,1
49.87637492,23.95154277,7
49.87627392,23.95287908,1
49.87623125,23.95100546,7
49.87600897,23.95316032,2
49.87644457,23.95126067,6
49.87596958,23.95325894,6
49.87798344,23.94903281,5
49.87592943,23.95208499,4
49.87606330,23.95366003,1
49.87623514,23.95259224,10
49.87607343,23.95391247,9
49.87604616,23.95285933,15
49.87596495,23.95307923,6
49.87814433,23.94922700,7
49.87801233,23.94924950,4
49.87821702,23.94950705,3
49.87779452,23.94928973,10
49.87817173,23.94999804,7
49.85981548,24.03732510,6
49.85996409,24.03680857,14
49.83371192,24.00996113,10
49.83375844,24.00974526,13
49.83380488,24.00954270,14
49.83385088,24.00934340,9
49.83323837,24.01147962,20
49.83328359,24.01127048,32
49.83347704,24.01099654,43
49.83353323,24.01075511,29
49.81367232,24.01471761,2
49.81431655,24.01521947,12
49.81379029,24.01570502,156
49.81448791,24.01532047,11
49.83707279,24.07297972,9
49.83764435,24.07406061,8
49.83712545,24.07315274,4
49.83723153,24.07339385,11
49.83742830,24.07348794,6
49.83735463,24.07374733,2
49.83408612,24.07041393,10
49.83356335,24.07081131,11
49.83389592,24.07147341,8
49.83335445,24.07088420,6
49.83387958,24.07165656,17
49.83345973,24.07090112,6
49.83358157,24.07103313,3
49.83383628,24.07206409,11
49.83377429,24.07129753,2
49.83380589,24.07239804,5
49.83373652,24.07153359,8
49.83393610,24.07294409,1
49.83371199,24.07176056,2
49.83389389,24.07338643,4
49.83368649,24.07200332,2
49.83364323,24.07365337,6
49.83366347,24.07221390,4
49.83360570,24.07359311,2
49.83407669,24.07046837,7
49.83365846,24.07243804,3
49.83362812,24.07400277,3
49.83360600,24.07274829,5
49.83353398,24.07297326,2
49.83348927,24.07319128,2
49.83339878,24.07343423,1
49.83330613,24.07368967,7
49.83397293,24.07086946,5
49.83382731,24.06992324,5
49.83394734,24.07113566,2
49.83362905,24.07025383,6
49.83391200,24.07131404,2
49.84039320,24.01144431,110
49.84082241,24.01195825,19
49.84057757,24.01002166,137
49.84131327,24.01169109,189
49.84161321,24.01074149,36
49.84188235,24.01018855,20
49.84177663,24.01059019,48
49.84199151,24.01060021,35
49.84034948,24.01187798,18
49.84205659,24.01038948,15
49.84297662,24.01018683,21
49.84219149,24.01039914,25
49.84347854,24.01040214,22
49.84359707,24.01046555,5
49.84056223,24.01129209,21
49.84050772,24.01173495,14
49.84069676,24.01051823,22
49.84064236,24.01161463,34
49.84072326,24.01020763,39
49.84077987,24.01149307,50
49.84086484,24.01014954,56
49.82111584,24.03285799,5
49.82040124,24.03336982,9
49.82103436,24.03266041,8
49.82094205,24.03221560,1
49.82073620,24.03259832,3
49.81973698,24.03333863,14
49.81906167,24.03299958,1
49.82006370,24.03083512,336
49.81891827,24.03183222,1
49.81886306,24.03165378,11
49.82007464,24.03203639,10
49.81992751,24.03159430,1
49.81816758,24.02974914,11
49.82160280,24.03302994,3
49.81712962,24.03172137,122
49.81663125,24.03211061,72
49.81620739,24.03244939,66
49.81570039,24.03263785,127
49.82127427,24.03315090,2
49.82126268,24.03302142,3
49.87777999,23.94361516,10
49.87818584,23.94385740,1
49.87808329,23.94381204,4
49.87813320,23.94413822,3
49.87708998,23.94333378,7
49.87855831,23.94405027,3
49.87874144,23.94409649,7
49.87891598,23.94418620,1
49.87914422,23.94430081,4
